product_id,product_length,product_width,product_height,product_weight,product_category,fragility_level,box_length,box_width,box_height,material_type,material_thickness,strength_score,cost_usd,carbon_footprint_kg,material_saved_percent,shipping_efficiency,sustainability_score,recyclability_rating,production_date
900,25.32,31.01,21.43,4.27,toys,low,30.5,36.5,26.0,heavy_duty_corrugated,6.3,75.8,0.66,0.4,25.5,61.7,55.5,3,2023-01-21
901,18.76,23.5,21.94,2.32,electronics,high,24.0,29.5,28.0,double_wall_corrugated,5.3,77.5,0.54,0.32,14.1,57.9,47.1,3,2024-04-12
902,22.62,11.41,16.0,0.44,toys,medium,28.0,15.0,20.5,standard_corrugated,4.2,48.9,0.3,0.16,24.3,53.9,58.8,4,2024-03-20
903,31.71,21.29,20.33,1.91,fragile,high,40.0,27.5,26.5,corrugated,4.2,52.6,0.48,0.27,14.3,50.7,44.2,4,2024-12-20
904,45.23,30.95,8.78,3.18,clothing,low,53.5,37.5,12.0,recycled_kraft,3.2,45.0,0.41,0.16,21.7,51.7,55.7,5,2023-07-30
905,8.35,17.57,5.49,0.97,electronics,high,13.0,24.0,9.5,corrugated,4.2,54.2,0.23,0.13,12.2,50.8,50.4,4,2024-10-25
906,41.86,23.74,7.12,3.13,clothing,low,49.0,28.5,9.5,recycled_kraft,2.3,45.0,0.3,0.13,19.0,50.7,54.1,5,2023-09-06
907,50.07,46.72,11.92,3.11,clothing,medium,62.0,58.0,17.0,recycled_kraft,2.3,45.0,0.53,0.19,21.0,51.3,53.3,5,2023-04-17
908,10.55,26.44,23.65,3.55,food,low,13.0,31.0,28.0,food_grade_cardboard,3.6,45.0,0.31,0.16,13.7,48.5,51.8,3,2024-11-01
909,40.65,21.01,31.4,3.57,toys,high,52.0,28.0,41.0,double_wall_corrugated,6.1,70.7,1.06,0.63,19.5,57.1,47.7,3,2024-05-31
910,19.07,14.74,7.07,1.43,books,low,23.5,18.5,10.0,standard_corrugated,3.6,52.5,0.23,0.13,18.4,52.7,50.4,4,2024-04-09
911,29.64,16.13,8.68,4.31,food,medium,38.0,22.0,13.5,heavy_duty_corrugated,6.5,78.0,0.44,0.27,22.0,61.4,60.9,3,2024-12-05
912,27.39,28.88,29.91,3.36,fragile,high,36.0,38.0,39.0,double_wall_corrugated,6.1,77.4,0.96,0.61,25.9,61.8,53.2,3,2024-11-07
913,39.46,11.27,5.87,1.18,electronics,high,49.0,15.0,8.5,corrugated,3.9,51.3,0.29,0.16,16.8,51.6,55.0,4,2024-08-28
914,34.84,29.83,11.36,0.33,food,medium,42.5,36.5,15.5,food_grade_cardboard,3.1,45.0,0.42,0.2,20.7,51.2,58.1,3,2023-10-15
915,8.03,21.15,23.09,2.24,electronics,high,11.5,27.5,29.5,double_wall_corrugated,5.6,85.3,0.39,0.25,17.9,62.0,48.6,3,2024-12-06
916,29.65,12.8,4.67,1.45,books,medium,36.5,17.0,7.5,standard_corrugated,3.6,45.0,0.24,0.14,12.6,48.1,48.6,4,2023-01-29
917,33.45,15.51,16.64,3.64,fragile,high,43.0,20.5,22.0,double_wall_corrugated,6.0,83.5,0.56,0.33,25.1,64.1,60.6,3,2023-04-28
918,15.12,25.96,24.77,0.69,fragile,high,20.5,33.5,32.0,corrugated,3.8,49.4,0.4,0.22,22.1,53.0,60.1,4,2023-05-13
919,15.09,29.09,28.37,0.65,fragile,high,19.5,36.5,35.5,corrugated,4.1,52.8,0.42,0.24,12.0,49.9,46.9,4,2023-06-07
920,15.65,24.98,17.81,5.18,food,medium,21.0,32.0,24.0,heavy_duty_corrugated,6.3,79.5,0.5,0.29,16.0,59.4,45.8,3,2024-09-10
921,18.75,18.44,27.69,1.6,toys,medium,24.0,23.5,34.5,standard_corrugated,3.4,45.0,0.34,0.19,16.9,49.7,50.2,4,2023-06-22
922,18.64,14.38,7.55,0.86,books,low,22.0,17.0,9.5,lightweight_cardboard,2.5,45.0,0.2,0.1,31.0,55.6,79.5,4,2024-10-19
923,10.88,15.64,11.8,0.4,electronics,high,16.0,22.0,17.0,corrugated,3.6,51.4,0.26,0.14,18.3,52.3,54.7,4,2023-11-30
924,46.96,15.58,7.07,2.8,clothing,low,54.0,19.5,10.5,recycled_kraft,3.0,45.0,0.28,0.13,19.1,50.8,56.6,5,2024-02-25
925,20.27,20.09,10.15,3.21,fragile,high,27.0,26.5,14.5,double_wall_corrugated,5.3,77.7,0.41,0.23,25.0,62.6,60.8,3,2023-09-17
926,22.86,27.14,19.34,2.22,fragile,high,29.0,34.0,24.5,double_wall_corrugated,6.7,82.3,0.69,0.42,19.2,61.1,49.6,3,2024-07-11
927,27.97,16.85,4.85,1.23,books,high,36.0,22.5,8.5,corrugated,4.9,66.8,0.31,0.18,13.9,55.1,47.3,4,2024-10-25
928,37.56,35.64,34.9,3.21,toys,low,44.5,42.5,41.5,standard_corrugated,3.6,45.0,0.69,0.36,12.6,47.5,39.3,4,2023-05-16
929,21.26,23.17,3.22,2.22,books,low,26.5,28.5,6.5,standard_corrugated,4.2,50.4,0.27,0.15,17.3,51.6,50.3,4,2023-08-04
930,17.96,18.85,15.06,4.88,food,medium,22.5,23.5,19.0,heavy_duty_corrugated,6.0,78.5,0.37,0.22,14.4,58.6,48.2,3,2024-04-08
931,17.89,11.94,3.79,2.07,books,low,21.0,14.5,5.5,standard_corrugated,3.2,45.0,0.2,0.11,23.9,52.7,60.5,4,2024-10-07
932,10.82,14.98,23.68,1.99,electronics,high,16.0,21.0,31.5,corrugated,4.0,57.6,0.3,0.16,16.5,53.4,52.1,4,2023-08-12
933,33.17,16.84,8.4,1.04,clothing,low,39.5,21.5,12.5,recycled_kraft,2.5,45.0,0.26,0.12,31.5,55.7,76.9,5,2024-05-09
934,23.04,12.49,29.23,3.32,fragile,high,29.5,16.5,37.5,double_wall_corrugated,5.8,91.3,0.53,0.35,18.3,63.7,47.4,3,2024-12-13
935,5.76,28.23,5.96,2.46,electronics,high,9.5,36.5,10.0,double_wall_corrugated,5.7,88.9,0.3,0.17,21.8,64.9,61.8,3,2023-01-18
936,28.28,17.29,21.86,0.56,toys,medium,34.0,21.5,27.0,standard_corrugated,3.6,47.4,0.37,0.2,16.7,50.3,49.6,4,2023-07-23
937,27.31,25.14,19.31,1.72,toys,high,35.5,33.0,26.0,corrugated,4.6,56.1,0.51,0.29,14.3,51.7,50.6,4,2023-05-14
938,32.48,19.62,23.8,0.55,electronics,high,42.0,26.5,31.5,corrugated,3.9,49.7,0.49,0.27,27.4,55.1,70.5,4,2023-12-13
939,22.49,15.52,24.18,1.11,food,medium,27.5,19.5,29.5,food_grade_cardboard,2.5,45.0,0.31,0.14,21.0,51.5,61.7,3,2023-04-18
940,48.09,34.36,26.27,4.15,toys,high,61.0,44.0,34.0,double_wall_corrugated,6.0,62.6,1.33,0.8,12.1,51.2,30.6,3,2024-02-27
941,12.06,13.09,18.79,2.38,fragile,high,16.0,17.0,24.0,double_wall_corrugated,5.9,94.9,0.35,0.2,17.0,64.7,55.9,3,2024-05-27
942,11.69,31.48,14.44,4.2,food,medium,15.0,38.5,18.5,heavy_duty_corrugated,5.6,76.0,0.39,0.24,14.6,57.9,52.1,3,2023-01-15
943,23.56,23.64,2.04,2.15,books,medium,28.5,28.5,3.5,standard_corrugated,3.2,45.0,0.24,0.13,16.1,49.6,51.2,4,2024-10-15
944,16.46,38.74,21.13,0.2,toys,low,21.0,45.5,26.0,lightweight_cardboard,2.0,45.0,0.32,0.14,16.9,49.8,53.7,4,2024-05-19
945,37.72,31.46,34.86,2.09,toys,medium,45.0,38.0,42.0,standard_corrugated,3.4,45.0,0.63,0.35,22.9,51.6,52.4,4,2024-08-11
946,35.89,7.91,4.23,0.76,electronics,low,41.5,11.0,7.0,lightweight_cardboard,2.4,45.0,0.21,0.1,29.5,55.0,67.7,4,2024-05-18
947,27.3,14.14,15.88,4.19,food,medium,35.0,19.5,21.5,heavy_duty_corrugated,5.8,75.0,0.45,0.26,20.4,59.9,55.4,3,2023-06-23
948,28.38,9.0,21.74,4.79,electronics,low,34.5,12.5,27.0,heavy_duty_corrugated,5.5,74.0,0.4,0.25,12.7,56.5,45.1,3,2023-04-21
949,17.14,17.95,20.2,2.93,electronics,high,22.5,23.5,26.5,double_wall_corrugated,5.9,88.4,0.45,0.28,13.5,61.1,42.8,3,2023-04-27
950,41.87,18.82,26.16,1.04,toys,medium,49.5,23.0,31.5,standard_corrugated,4.5,51.2,0.54,0.29,20.8,52.8,51.4,4,2023-02-10
951,30.43,15.32,10.78,1.88,clothing,low,36.0,19.0,14.0,recycled_kraft,3.0,45.0,0.26,0.12,28.8,54.7,73.6,5,2023-01-06
952,13.18,30.62,24.63,3.41,toys,low,16.5,36.0,29.5,standard_corrugated,3.5,45.0,0.34,0.2,18.7,50.4,53.2,4,2023-10-03
953,47.03,29.12,16.66,0.81,toys,low,54.5,35.0,21.0,lightweight_cardboard,1.5,45.0,0.37,0.14,33.5,56.5,78.9,4,2023-03-09
954,35.35,12.32,24.27,6.32,electronics,medium,43.5,16.5,30.5,heavy_duty_corrugated,6.5,72.2,0.61,0.36,15.2,56.7,47.1,3,2024-05-05
955,30.08,30.61,11.46,5.88,food,low,36.5,37.0,15.5,heavy_duty_corrugated,5.9,75.4,0.56,0.33,16.6,58.3,48.8,3,2024-09-07
956,37.51,16.75,27.09,0.38,toys,low,44.0,21.0,32.5,lightweight_cardboard,2.1,45.0,0.34,0.15,31.1,55.5,70.4,4,2023-05-07
957,17.37,14.47,13.8,1.85,electronics,medium,22.5,19.0,18.5,standard_corrugated,3.9,53.2,0.28,0.15,19.1,53.2,56.8,4,2024-08-08
958,40.55,24.45,28.38,2.98,toys,medium,48.5,30.0,34.5,standard_corrugated,3.4,45.0,0.51,0.29,17.7,49.7,49.0,4,2023-05-05
959,13.46,25.44,18.75,3.67,electronics,low,17.0,30.5,23.0,standard_corrugated,3.1,45.0,0.29,0.16,19.8,50.9,59.7,4,2023-09-15
960,22.56,35.86,11.87,1.02,clothing,medium,29.0,44.0,16.5,recycled_kraft,3.1,45.0,0.35,0.15,21.5,51.6,56.2,5,2023-12-17
961,42.59,21.36,14.29,3.92,toys,medium,51.5,26.5,18.0,standard_corrugated,3.9,47.9,0.41,0.24,15.8,50.0,46.8,4,2023-11-05
962,11.82,13.98,16.96,2.81,fragile,high,16.0,18.5,22.0,double_wall_corrugated,6.7,90.2,0.36,0.22,21.6,65.0,57.4,3,2024-12-24
963,10.87,27.31,10.42,4.21,food,medium,15.5,34.5,15.0,heavy_duty_corrugated,6.0,82.4,0.37,0.22,17.7,61.1,54.6,3,2023-09-06
964,12.61,16.0,11.6,5.23,electronics,high,18.5,22.5,17.0,double_wall_corrugated,6.3,86.0,0.36,0.22,16.0,61.5,51.8,3,2024-06-01
965,21.11,16.07,24.33,2.03,fragile,high,27.5,21.5,31.0,double_wall_corrugated,5.2,73.1,0.52,0.29,23.1,60.3,57.2,3,2023-02-12
966,32.22,30.75,21.59,3.06,electronics,high,42.0,40.5,29.0,double_wall_corrugated,5.6,75.5,0.88,0.54,27.4,62.0,60.4,3,2024-02-07
967,7.13,26.05,3.22,2.14,electronics,medium,10.5,32.5,6.0,standard_corrugated,4.0,52.1,0.22,0.11,25.9,55.7,64.0,4,2023-05-26
968,31.66,18.88,12.74,4.29,fragile,high,40.5,24.5,17.0,double_wall_corrugated,6.7,85.1,0.59,0.37,13.4,59.8,45.4,3,2023-10-13
969,31.26,26.71,24.75,2.07,food,medium,38.5,33.0,31.0,food_grade_cardboard,3.0,45.0,0.48,0.22,19.3,50.6,51.5,3,2023-07-18
970,25.01,20.37,12.94,2.72,food,medium,31.5,26.5,18.0,food_grade_cardboard,3.7,45.0,0.36,0.18,23.1,52.2,64.2,3,2024-02-05
971,21.86,16.68,21.59,4.44,fragile,high,30.0,24.0,30.0,double_wall_corrugated,6.4,84.6,0.61,0.37,21.0,62.7,58.5,3,2024-09-20
972,48.58,30.56,3.32,1.67,clothing,low,54.5,35.0,5.0,recycled_kraft,2.5,45.0,0.32,0.14,30.5,55.3,77.9,5,2023-06-30
973,17.27,24.13,14.68,1.0,toys,medium,22.5,30.5,19.5,standard_corrugated,4.3,56.8,0.33,0.18,17.5,53.5,56.2,4,2023-07-11
974,20.93,9.91,9.69,3.33,electronics,medium,27.0,14.0,13.5,standard_corrugated,3.8,50.0,0.23,0.13,24.3,54.3,61.1,4,2023-05-11
975,35.14,22.04,6.16,1.77,toys,medium,41.5,26.5,8.5,standard_corrugated,4.0,51.0,0.33,0.17,13.5,50.2,46.0,4,2024-02-13
976,21.04,20.86,3.76,3.39,electronics,low,26.5,26.0,6.5,standard_corrugated,3.7,45.0,0.25,0.13,25.9,53.5,62.1,4,2024-02-18
977,29.97,17.49,12.95,1.63,toys,high,37.5,22.5,17.0,corrugated,4.2,51.3,0.36,0.19,24.5,54.6,59.6,4,2023-06-13
978,8.61,22.55,13.75,2.88,electronics,high,12.5,29.0,18.5,double_wall_corrugated,6.7,88.4,0.37,0.23,20.3,64.0,51.3,3,2023-11-30
979,32.77,18.71,12.58,3.75,fragile,high,42.0,25.0,17.0,double_wall_corrugated,5.6,79.3,0.54,0.33,25.1,62.8,62.5,3,2023-05-31
980,14.5,9.58,12.72,0.52,toys,low,18.0,12.5,16.0,lightweight_cardboard,1.5,45.0,0.2,0.09,27.9,54.4,70.4,4,2024-11-20
981,25.47,34.28,34.08,2.68,toys,medium,31.5,41.5,41.5,standard_corrugated,4.3,46.4,0.63,0.33,27.1,53.8,68.2,4,2023-04-24
982,28.4,15.5,22.78,2.03,fragile,high,36.0,20.5,29.5,double_wall_corrugated,6.7,87.4,0.64,0.4,14.1,60.7,42.8,3,2024-06-11
983,29.73,22.06,23.08,5.81,fragile,medium,37.5,28.5,29.5,heavy_duty_corrugated,6.2,75.5,0.66,0.42,27.9,62.6,64.9,3,2024-08-26
984,34.27,34.23,24.46,0.78,electronics,high,43.0,43.0,31.0,corrugated,3.8,45.0,0.62,0.35,14.5,48.2,43.8,4,2024-10-31
985,55.17,33.0,9.47,1.39,clothing,medium,66.0,40.5,13.5,recycled_kraft,3.0,45.0,0.46,0.18,23.6,52.4,65.1,5,2023-12-27
986,20.98,10.8,17.25,3.75,fragile,high,29.0,16.0,24.0,double_wall_corrugated,5.2,76.6,0.4,0.24,16.4,58.8,54.1,3,2023-07-08
987,22.2,29.94,8.63,3.28,clothing,low,27.0,35.5,11.5,recycled_kraft,2.6,45.0,0.27,0.12,25.2,53.2,64.7,5,2023-08-18
988,20.73,33.15,11.76,5.7,food,high,28.0,43.0,16.5,double_wall_corrugated,5.2,73.3,0.57,0.31,27.1,61.9,60.3,3,2023-10-22
989,20.33,20.24,5.97,2.01,books,low,25.0,25.0,9.0,standard_corrugated,3.9,48.9,0.26,0.14,16.5,50.8,48.6,4,2024-05-31
990,16.88,19.83,2.24,1.65,books,medium,22.0,25.0,5.0,standard_corrugated,3.0,45.0,0.22,0.12,16.4,49.7,54.4,4,2023-03-15
991,21.74,16.89,2.46,1.82,books,medium,27.0,21.5,5.0,standard_corrugated,3.9,47.7,0.24,0.12,25.8,54.3,64.6,4,2023-01-30
992,42.91,19.8,14.25,1.62,clothing,low,49.5,24.5,18.0,recycled_kraft,3.0,45.0,0.35,0.15,29.9,55.0,74.7,5,2023-12-02
993,14.08,37.16,29.62,3.37,toys,low,17.0,43.5,35.0,standard_corrugated,3.7,45.0,0.42,0.24,14.3,48.5,49.1,4,2023-09-24
994,44.23,37.12,9.32,2.67,clothing,low,50.5,43.0,12.0,recycled_kraft,2.3,45.0,0.37,0.15,28.8,54.6,72.1,5,2024-10-04
995,43.3,21.53,5.26,0.82,clothing,low,50.0,26.0,8.0,recycled_kraft,2.2,45.0,0.28,0.11,33.6,56.6,81.3,5,2023-01-15
996,34.41,5.52,4.08,2.97,electronics,high,42.5,8.0,6.0,double_wall_corrugated,5.6,88.8,0.27,0.15,25.4,66.4,67.7,3,2024-03-03
997,23.95,13.52,24.89,6.01,electronics,high,31.5,19.0,33.0,double_wall_corrugated,5.9,81.1,0.55,0.33,23.7,62.8,60.3,3,2024-07-19
998,26.9,22.42,19.32,4.6,electronics,medium,34.5,29.0,25.5,heavy_duty_corrugated,6.8,82.4,0.64,0.41,21.5,62.1,49.1,3,2024-10-02
999,17.08,26.73,11.12,4.43,food,medium,23.0,34.5,16.0,heavy_duty_corrugated,5.5,75.1,0.43,0.26,23.5,61.1,60.2,3,2023-01-13
1000,40.51,27.02,6.94,2.32,clothing,low,46.0,31.0,9.0,recycled_kraft,3.1,45.0,0.31,0.15,24.8,53.0,65.2,5,2024-07-28
1001,26.72,20.55,7.01,0.47,books,low,32.5,26.0,11.0,lightweight_cardboard,2.2,45.0,0.24,0.12,21.8,51.9,64.9,4,2023-11-08
1002,28.49,16.48,24.16,0.48,food,medium,35.0,21.5,30.0,food_grade_cardboard,3.2,45.0,0.39,0.19,23.4,52.3,62.8,3,2023-10-22
1003,27.81,13.52,14.71,2.48,fragile,high,35.5,18.0,19.5,double_wall_corrugated,5.7,85.6,0.44,0.28,21.2,63.3,57.0,3,2023-03-08
1004,5.51,32.63,24.47,1.35,electronics,medium,8.0,39.5,30.0,standard_corrugated,4.3,54.3,0.34,0.18,21.8,54.5,59.5,4,2024-09-11
1005,26.15,14.66,13.14,3.26,fragile,high,34.5,20.5,18.5,double_wall_corrugated,6.6,90.0,0.5,0.29,25.6,66.4,58.6,3,2024-02-29
1006,32.38,30.68,7.87,3.65,clothing,low,39.5,37.5,12.0,recycled_kraft,3.5,45.0,0.35,0.15,24.3,52.8,62.7,5,2023-03-31
1007,17.41,21.94,8.55,5.03,electronics,medium,23.0,28.0,12.5,heavy_duty_corrugated,6.2,81.6,0.38,0.23,12.2,58.7,40.0,3,2024-01-30
1008,27.87,48.16,5.47,2.34,clothing,low,33.0,55.5,8.5,recycled_kraft,3.4,45.0,0.36,0.16,17.7,50.1,48.9,5,2024-03-29
1009,22.49,33.53,18.54,2.34,food,low,26.5,39.0,22.5,food_grade_cardboard,2.6,45.0,0.36,0.17,19.7,50.9,54.4,3,2024-08-10
1010,13.72,12.6,8.14,1.38,toys,medium,18.0,16.5,11.5,standard_corrugated,3.6,48.7,0.22,0.12,14.4,50.0,50.7,4,2024-09-21
1011,13.26,22.87,13.94,0.75,fragile,medium,17.0,28.0,18.0,standard_corrugated,3.7,51.2,0.26,0.15,13.3,50.2,50.6,4,2024-08-20
1012,15.58,12.45,7.49,2.04,food,low,20.0,16.5,11.0,food_grade_cardboard,3.2,45.0,0.21,0.11,27.5,54.2,72.2,3,2024-11-08
1013,29.85,24.98,10.32,0.48,food,medium,36.5,30.5,14.0,food_grade_cardboard,3.4,45.0,0.37,0.17,28.0,54.2,66.5,3,2024-06-07
1014,26.22,30.47,24.83,1.57,food,medium,32.0,36.5,30.0,food_grade_cardboard,2.8,45.0,0.43,0.2,22.2,51.8,54.8,3,2024-02-24
1015,28.68,29.94,11.79,0.63,toys,high,36.5,38.0,16.0,corrugated,4.8,58.6,0.44,0.27,13.7,52.2,44.2,4,2023-09-30
1016,24.28,42.32,13.92,1.82,clothing,low,29.5,49.5,18.5,recycled_kraft,2.8,45.0,0.37,0.16,30.3,55.1,70.4,5,2023-08-20
1017,27.51,17.93,27.86,3.98,toys,high,36.5,25.0,37.0,double_wall_corrugated,6.8,90.6,0.76,0.51,14.9,61.6,40.9,3,2024-11-02
1018,38.35,12.18,16.73,2.99,electronics,high,48.0,16.5,22.0,double_wall_corrugated,5.0,73.4,0.51,0.31,21.2,59.6,56.2,3,2023-06-22
1019,46.49,28.26,26.63,1.73,toys,medium,56.5,35.5,33.5,standard_corrugated,3.9,45.0,0.66,0.36,12.6,47.5,37.0,4,2024-12-07
1020,25.21,14.49,4.75,0.54,books,medium,30.5,18.0,7.0,standard_corrugated,3.6,52.1,0.24,0.13,27.6,56.3,67.5,4,2023-03-24
1021,26.31,18.1,21.92,0.92,fragile,low,30.5,21.5,25.5,lightweight_cardboard,2.0,45.0,0.27,0.13,32.5,56.1,76.7,4,2024-09-17
1022,56.5,21.21,3.08,2.73,clothing,low,63.5,25.0,5.0,recycled_kraft,3.1,45.0,0.32,0.14,24.8,53.0,63.7,5,2023-04-12
1023,37.16,15.58,7.52,2.64,toys,medium,44.0,19.5,10.0,standard_corrugated,3.3,45.0,0.28,0.15,17.7,50.1,55.2,4,2023-04-15
1024,29.66,24.47,2.98,1.02,books,low,34.0,28.5,4.5,standard_corrugated,3.3,45.0,0.27,0.13,12.8,48.2,43.5,4,2023-02-12
1025,33.02,13.5,10.21,0.73,food,medium,40.5,18.0,14.5,food_grade_cardboard,3.6,45.0,0.33,0.15,15.4,49.2,46.6,3,2023-08-27
1026,25.74,18.32,13.33,4.69,fragile,high,34.0,25.0,19.0,double_wall_corrugated,6.0,87.9,0.51,0.3,15.4,61.6,45.2,3,2023-10-02
1027,5.65,9.31,17.47,3.77,electronics,high,9.5,14.0,24.0,double_wall_corrugated,5.5,84.4,0.26,0.15,27.2,65.8,63.8,3,2023-04-07
1028,32.24,31.91,3.76,2.13,clothing,high,41.5,41.0,7.0,double_wall_corrugated,6.0,86.8,0.54,0.35,26.8,65.7,60.6,3,2023-01-15
1029,31.35,20.0,5.81,3.28,electronics,medium,40.0,26.5,9.5,standard_corrugated,3.7,45.0,0.33,0.18,16.8,49.7,47.5,4,2023-11-05
1030,21.86,26.32,18.64,4.29,fragile,high,28.5,34.0,24.5,double_wall_corrugated,6.4,80.6,0.65,0.4,12.0,57.8,39.0,3,2023-08-17
1031,52.54,40.02,5.99,3.79,clothing,low,62.0,47.5,9.5,recycled_kraft,2.0,45.0,0.43,0.14,26.5,53.7,69.1,5,2024-06-15
1032,10.99,8.45,22.47,1.42,food,low,14.5,11.5,27.0,food_grade_cardboard,3.4,45.0,0.24,0.12,16.3,49.7,49.9,3,2024-10-06
1033,19.8,17.59,2.98,2.49,books,medium,26.0,23.5,6.5,standard_corrugated,3.9,47.5,0.24,0.13,19.0,51.5,50.9,4,2024-03-07
1034,28.25,15.3,3.42,3.63,electronics,high,36.5,20.5,6.0,double_wall_corrugated,6.5,88.7,0.35,0.23,14.8,61.8,48.2,3,2024-10-01
1035,37.41,33.38,5.4,2.77,clothing,medium,44.5,40.0,7.5,recycled_kraft,3.3,45.0,0.36,0.16,23.3,52.3,63.7,5,2024-09-15
1036,20.49,26.97,8.13,4.63,electronics,high,28.0,35.5,12.5,double_wall_corrugated,5.9,83.6,0.47,0.3,18.9,61.7,51.3,3,2024-11-13
1037,19.26,19.88,6.39,3.19,food,medium,25.5,26.0,10.5,food_grade_cardboard,3.0,45.0,0.26,0.13,19.2,50.8,54.2,3,2024-11-22
1038,15.44,18.12,2.32,1.88,books,low,19.0,21.5,4.5,standard_corrugated,3.2,45.0,0.2,0.11,24.6,53.0,64.6,4,2024-02-09
1039,34.35,49.85,8.76,2.26,clothing,low,40.0,57.0,12.0,recycled_kraft,2.5,45.0,0.38,0.16,28.0,54.2,64.8,5,2024-12-09
1040,35.41,32.13,3.02,3.32,electronics,high,45.0,41.0,5.0,double_wall_corrugated,5.1,78.8,0.51,0.3,18.6,60.2,53.3,3,2024-02-01
1041,14.15,20.53,9.92,4.99,food,medium,20.0,27.5,15.0,heavy_duty_corrugated,7.1,78.8,0.39,0.23,25.6,63.2,66.1,3,2023-09-15
1042,29.47,37.92,24.11,4.89,toys,medium,36.0,46.0,30.0,heavy_duty_corrugated,7.1,76.1,0.89,0.57,19.3,58.8,49.6,3,2023-12-30
1043,57.2,31.05,5.18,1.34,clothing,low,64.5,35.5,7.0,recycled_kraft,2.6,45.0,0.36,0.15,26.8,53.8,65.5,5,2023-05-14
1044,21.0,33.02,19.21,3.09,food,medium,26.0,40.5,24.0,food_grade_cardboard,2.9,45.0,0.39,0.17,13.0,48.2,49.5,3,2023-04-03
1045,59.38,38.32,6.42,2.65,clothing,low,67.5,44.5,9.0,recycled_kraft,2.2,45.0,0.43,0.16,19.2,50.7,60.1,5,2024-10-24
1046,11.12,24.44,8.4,3.86,electronics,high,15.0,31.5,12.0,double_wall_corrugated,6.7,82.6,0.35,0.22,17.7,61.2,50.1,3,2024-04-27
1047,10.12,18.25,12.01,2.33,fragile,low,14.0,23.0,16.0,standard_corrugated,4.3,52.5,0.24,0.14,26.3,55.8,64.3,4,2023-11-26
1048,23.33,29.92,26.01,5.3,fragile,high,31.5,40.0,35.0,double_wall_corrugated,5.5,75.5,0.83,0.51,20.7,59.4,52.9,3,2024-04-12
1049,14.62,32.98,12.32,0.82,food,medium,18.5,39.5,16.0,food_grade_cardboard,3.4,45.0,0.3,0.16,22.0,51.8,61.9,3,2023-12-11
1050,18.46,10.14,23.61,3.8,fragile,medium,24.5,14.5,30.5,standard_corrugated,3.4,45.4,0.28,0.16,23.0,52.3,61.4,4,2024-11-06
1051,26.25,24.84,10.63,0.91,fragile,high,33.0,31.0,14.0,corrugated,3.8,52.4,0.34,0.2,20.5,53.3,61.0,4,2024-06-05
1052,34.75,41.94,12.73,2.06,clothing,high,43.5,52.5,17.5,double_wall_corrugated,5.0,68.4,0.76,0.47,24.3,58.8,53.5,3,2024-02-15
1053,30.81,9.19,7.42,2.18,toys,medium,37.5,12.5,10.5,standard_corrugated,3.9,49.3,0.25,0.14,24.5,54.2,63.7,4,2024-01-26
1054,57.46,43.89,12.5,1.48,clothing,medium,68.0,52.0,16.0,recycled_kraft,2.2,45.0,0.54,0.19,21.0,51.3,53.1,5,2024-07-15
1055,15.91,38.11,10.49,2.08,toys,low,20.0,44.5,14.0,standard_corrugated,3.0,45.0,0.3,0.16,27.8,54.1,64.0,4,2023-03-27
1056,14.57,16.99,24.62,3.23,electronics,high,19.5,22.5,32.0,double_wall_corrugated,5.2,73.7,0.46,0.28,22.3,60.2,53.4,3,2023-02-15
1057,5.49,22.01,23.51,3.65,electronics,high,9.5,30.0,32.0,double_wall_corrugated,5.6,82.3,0.44,0.26,23.3,63.2,59.7,3,2024-05-27
1058,29.3,23.55,6.28,2.37,books,low,35.0,28.5,9.5,standard_corrugated,4.0,45.3,0.3,0.17,24.1,52.7,63.6,4,2023-12-11
1059,22.61,27.95,13.68,1.05,electronics,high,30.0,36.0,19.0,corrugated,3.8,51.2,0.39,0.23,21.8,53.4,53.1,4,2024-03-14
1060,31.5,14.26,22.16,0.79,fragile,high,41.0,20.0,29.5,corrugated,4.8,59.3,0.47,0.29,19.5,54.7,54.8,4,2023-09-05
1061,12.92,28.06,12.6,2.76,toys,high,18.5,37.0,18.5,double_wall_corrugated,5.6,84.8,0.44,0.27,27.8,65.8,66.2,3,2023-02-22
1062,29.02,13.1,6.41,2.37,books,low,34.5,17.0,9.5,standard_corrugated,3.5,45.0,0.26,0.14,23.6,52.5,59.8,4,2024-02-09
1063,25.48,10.42,13.36,4.75,food,high,33.5,15.0,18.5,double_wall_corrugated,5.4,77.1,0.4,0.24,25.5,62.6,58.6,3,2023-04-23
1064,46.7,32.47,7.37,1.87,toys,low,53.5,37.5,10.0,standard_corrugated,3.4,45.0,0.42,0.22,19.0,50.4,50.7,4,2024-02-20
1065,44.93,27.46,12.47,1.25,clothing,low,52.0,33.0,16.5,recycled_kraft,2.1,45.0,0.34,0.14,32.4,56.0,76.8,5,2023-08-27
1066,22.8,32.42,29.07,2.0,toys,medium,28.5,39.5,36.0,standard_corrugated,3.4,45.0,0.46,0.25,23.9,52.3,62.4,4,2023-01-14
1067,16.91,16.41,2.97,1.89,books,low,21.5,21.0,6.5,standard_corrugated,4.3,56.0,0.22,0.12,13.4,51.8,49.2,4,2024-09-29
1068,33.25,10.53,10.75,1.64,toys,low,38.5,13.5,13.5,standard_corrugated,4.0,49.2,0.26,0.15,21.9,53.1,56.4,4,2023-10-25
